"","Datetime","Text","score","sentiment"
"123",2021-11-30,"이용자들도 처벌받을수있는 법의 범위가 넓어졌다고 기사가 나온 지 이미 오래입니다  불싸에 나가떨어지는 작가들 많아졌습니다  작가풀을 유지하기 위해서라도 기업에서 움직여야 합니다  카카오웹툰도 동참해 주시면 감사하겠습니다                                          ",2,"pos"
"124",2021-11-30,"네이버 카카오 판교 빌딩 입도선매 입주희망 기업들 둥지찾기 전면전   매일경제                        ",0,"neu"
"125",2021-11-30,"네이버 카카오 판교 빌딩 입도선매 입주희망 기업들 둥지찾기 전면전                        ",0,"neu"
"126",2021-11-29,"카카오페이 기업분석 주가전망  회사코드           코스피                        ",0,"neu"
"127",2021-11-29,"다음웹툰일땐 걍 캐시써서 보구 한 번 사면 무료회차 되기 전까진 계속 볼 수 있어서 좋았는데                 카카오 적폐기업",5,"pos"
"128",2021-11-29,"예전에    이름으로 기업 카카오 하나 신한 우리 등 여러 은행을 쓰다가 이번에는 농협을 쓰고 있었습니다  같은 인물이 확실한거같아요  다른분들은 안 당하셨으면 합니다  진짜 상습범이에요   한분이라도 더 볼수있도록 알티 부탁드려요 ",-1,"neg"
"129",2021-11-29,"  코스닥   외인  위   카카오게임즈  위   엘앤에프  위   위메이드  위             위   아난티   기관  위   에코프로비엠  위   위메이드  위   에코프로  위   동화기업  위   네오위즈",0,"neu"
"130",2021-11-29,"중공이 우리 한국정치에 개입하지 않았다고 할 수 있을까요  전 친중세력이 분명 이런 혼란을 가중시켰다고 생각합니다  북한의 논평에서 보듯 북한은 지금 종전을 향해 우리 정부와 발을 맞추고 있습니다  중공기업을 보세요  카카오등 대기업 등이 지금 국민을 검열하면서 중공에 맞추고 있죠                         ",2,"pos"
"131",2021-11-29," 헤르메스       카카오 이모티콘 비즈샵 제안서   기업  홍보 마케팅  무료 이모티콘 배포 제작                         ",0,"neu"
"132",2021-11-29,"돈이 흘러들어가는 곳은 의외로 스타트업계다  유망     스타트업 몸값이 치솟아 대퍼랩스  소라레 등이 유니콘기업에 등극했다  국내에서도 네이버  카카오  하이브  엔씨소프트  한글과컴퓨터 등이     시장에 뛰어들었다  블로그                           링크                          ",3,"pos"
"133",2021-11-28,"카카오 거래국의 내전으로 수입량이 줄어들어 주가가 하락한 과자 회사를 재단에서 인수합병해서 기업과 그룹의 관계를 돈독이 하고 기타 유닛들의 쇼콜라페스에 초콜릿을 지원해준다고  진짜 사고방식이 어케 되어먹은거야 임마",-2,"neg"
"134",2021-11-28,"블루윙 애들이 조조 명령을 따른 것도 보면 블루윙이 그렇게 좋은 기업처럼 묘사되지는 않았음 삼 창에서는 잘 안나왔지만 창상기나 염호담보면 이쉑기들 블랙기업이 따로없음 킹덤월드의 삼성이랑 카카오임 킹덤월드 구하겠다고 더러운 짓을 많이 하다 보니 거기에 익숙해져서 조조의 그 명령을",0,"neu"
"135",2021-11-28,"예전에 제 스토리 세계관 나라 이름을 초콜릿 브랜드로 임시로 붙여둔 적 있는데 카카오를 얻기 위해 노동착취 및 아동학대하는 기업 이름을 붙이는 건 좀 아닌 것 같아 어떻게 이름 붙여야 찰떡이려나",0,"neu"
"136",2021-11-27,"   억 들인 서울사랑상품권 민간기업에 넘긴다  공공성 훼손 우려                           신한컨소시엄 신한은행  신한카드  티머니  카카오페이 과 서울사랑상품권 협약식을 체결 서울사랑상품권은 기존 제로페이 망을 사용가맹점의 부담을 경감시킬 목적으로 결제수수료를 부과하지 않았다 ",-4,"neg"
"137",2021-11-26,"카카오 한국기업이라 음력생도 축하해주는 것봐                           ",2,"pos"
"138",2021-11-26,"카카오 오타쿠가 가챠에 돈쓰는 기믹을 이해못하고있는거아닌가  아닌가  그래도 그정도 기업인데 그걸모르진 않을거고 걍 대충하는건가",-2,"neg"
"139",2021-11-26,"리더십 개편 네이버 카카오   글로벌 기업  한 걸음 더                                                ",1,"pos"
"140",2021-11-26,"카카오가 다 점령하고 있다니까 카카오 카페 카카오 통신 카카오 아파트 언젠간 이 지경까지 갈 수 도 있어 나라가 독점 기업에게 넘어갈 수 도 있다고 이미 카톡도 엄청난 영향력있는 대기업인데 광고에서는 귀여운 민머리 숫사자를 내세워서 사람들이 의구심이 안들게 서서리 나라를 먹고 있다니까",9,"pos"
"141",2021-11-26,"       제 회                 세미나 개최 안내 일시       년   월  일 목                장소   롯데호텔월드  층 에메랄드홀  온라인 동시 개최   카카오    유튜브         보안 기업 육성 채널  사전등록 하러가기                                                 ",3,"pos"
"142",2021-11-26,"                 하긴 테슬라도 로봇을 만든다고 쑈를 하는데 커버가 단순 버튜버에서 끝날 기업도 아니겠지    카카오 십오만원 샌드박스 만원 시대에 더이상    따위는 큰 의미가 없는거같음 하 어쩔 때 보면 그냥 온 세상이 거품같음 지구 숏을 치고싶다",-1,"neg"
"143",2021-11-26,"호텔신라  알리바바  디즈니 같은 주식 붙잡고    왜  안 올라   이러고 있으면 안됨        오르긴 오르지만  지금은 시점의 문제로 바라봐야 할 주식들    아닌건 아님  최소한의 비중으로 지켜 봐야 함  카카오 기업 분석하면서 느낌  떨어지는 구간에서 난 어떤 분석을 했는지  어떤 대응을 했는지",0,"neu"
"144",2021-11-26,"일단 카카오 기업들 계속 추적 중            호텔신라 들여다 볼 시간에 이런 주식들 봤어야 했다  거래를 망치게 하는 주식은 빨리 빨리 제거하기     ",-1,"neg"
"145",2021-11-25,"넥슨이나 카카오도 아니고 클겜 그 쪼매난 기업이 뭐 뜯을게 있다고                           ",-1,"neg"
"146",2021-11-25,"수익금으로 샀음      계좌별로 분산 하려다가 이번에는 주식을 조금 삼  얼마나 커질지 모르겠음  목표 금액 만들어지면   정찰병 계좌랑 본 계좌에 합산하기  어쨌든  잘하기  오늘은 카카오 기업 분석중           사면 팔지 말고  잘 가지고 가면서 주식수 불려가는게 최고임을 다시 자각함     ",10,"pos"
"147",2021-11-25,"           년    기반 보안 제품 및 서비스 개발 지원사업 성과공유회 개최 안내 일시       년   월  일 목                장소   롯데호텔월드  층 에메랄드홀  온라인 동시 개최   카카오    유튜브         보안 기업 육성 채널  사전등록 하러가기                                                 ",4,"pos"
"148",2021-11-24,"카카오가 유독 여성향 게임 쪽에는 그닥 인력을 투입하지 않는다는 느낌임 남성향 게임에는 갓기업소리 들어가며 대우 줫나해주는거 같은데 흠    내 착각인가",0,"neu"
"149",2021-11-24,"  조원 실탄 장전하고 글로벌 큰손들 미리 찜한 한국 기업은 카카오 그랩 등  성장에       조규모  펀드 추진    는 상반기   조 조성 칼라일 블랙스톤도 가세 규제많은 중국 투자 대신   인도 테크기업에 주목                        ",7,"pos"
"150",2021-11-24," 아세안 기업열전    베트남의 카카오톡 잘로를 만든    ",1,"pos"
"151",2021-11-24,"      해외주식 줌 이번에도 실적발표 후 주가 급락   대체 왜  카카오                              해외  주식  주가  투자  경제  시장  뉴스  글로벌  세계  비즈니스  기업                        ",0,"neu"
"152",2021-11-24,"다음 카카오에 들어온 중국 자본     지분이라고 했던가   때문에 짱깨라는 말이 검열 대상이 된다는 말이 돌던데    거대 기업이 중국에 반은 넘어간 꼴이라니 ",2,"pos"
"153",2021-11-24,"카카오는 일하는 게 주먹구구 구멍가게 수준 일    개못하고 멍청한데 어떻게 저런 공룡기업이 된 거임",-1,"neg"
"154",2021-11-23,"허버허버 오조오억 삭제시키고 남자들한테 사과하는 기업답다  이래서 카카오관련 컨텐츠 카톡빼곤 다 안 씀                         ",-2,"neg"
"155",2021-11-23,"남의 창작물을 가지고 무단도용을 한 것도 넘어서  멋대로  차 가공까지 해서 무려 카카오엔터 대표라는 사람이 포럼에서 발표자료로 활용하고 보도자료로도 넘겨준 건  실수 라고 부르지 않습니다  저작권 침해당한 피해 당사자에게 보상하고 예방책 강구하세요  기업이면 기업답게 행동하세요                         ",-3,"neg"
"156",2021-11-23,"상대적으로 젊은 그니까 실무진과 경영진이 모두 젊은 기업은 저작권 꽤 신경쓰는 분위기인데    카카오는 글케 오래된 회사 아닌데도 왜 저러는지 모르겠어요 제가 편협하게 보는 걸수도 있겠지만 그냥 본인들 힘이 더 센 걸 아니까 배짱부리는 것 같네요   ",3,"pos"
"157",2021-11-23,"카카오는 도대체 저작권 인식이 쥐뿔도 없냐고 기업의 기본 자세도 안되있고 그래 차라지 중국에 가라 그게 속 편하겠다                        ",0,"neu"
"158",2021-11-23,"실수 이러네    카카오라는 대형기업을 배경으로 하고있으면 그에 따른 무게를 알아야지 당당하게 남의 창작물 가져와서 지들 돈벌어먹는데 이용해먹냐  문대가 데한민국에 있어서 다행으로 알아라 대한민국에 있었으면 이미 싹둑이야                           ",6,"pos"
"159",2021-11-23,"            네이버 카카오    아이티기업 말하는걸껄요",0,"neu"
"160",2021-11-23,"카카오에서 동인쪽  차창작 허락도 안받고 가져간건 비난받을만 한건데 웹툰화하고 메타버스는 싫을순 있어도 비난할건 아니지 나도 카카오 소비자를 돈으로 보는거 같은건 싫긴해도 결국 기업은 이윤의 추구가 목적이니 뭐든 작가님하고 얘기만 됐지 결국 그 부분은 출판사하고 작가님 부분이시니까",-2,"neg"
"161",2021-11-23,"근데 카카페 행보가 엄청 이상하지는 않은게 택시 하는 꼴 보면 카카오가 어떤기업인지 보임",-1,"neg"
"162",2021-11-23,"아   짜증나 메타버스 이지랄하는거 기술력은 갖추고 말하는거야  높읏  대가리들이 그냥 씨부리는거 존나 티나서 걍 면상에 벽돌 다섯개 정도 쳐박고 싶음 저딴것도 기업이라고     하여간 카카오는 쓰레기다",-4,"neg"
"163",2021-11-23,"그리고 카카페는 죽어 카카오 진짜 얘네 왜이럼 요새들어 점점 기업이 쓰레기처럼 굴어 열받아",-4,"neg"
"164",2021-11-23,"근데 어떤의미 대단하긴 하다 다른곳도 아니고 카카오면 대기업인데 일 처리는 무슨 구멍가게처럼 한다는게      컨텐츠 서비스로 돈 버는 기업에서 컨텐츠 활용법 진짜 구시대적으로 하고있고 내부에서 일 처리도 어떤 마인드로 하는지 견적이 잡혀서 가면갈수록 저기선 돈 쓰고싶지않아짐    ",-2,"neg"
"165",2021-11-23,"          네이버 카카오 라인 쿠팡 배민 당근마켓 토스래요     꿈의 기업이라나",0,"neu"
"166",2021-11-23,"그리고 카카페가 싫은거   카카오는 존나 끝없이 사업확장하면서 처음엔 저렴하게 해서 다른 작은 기업들 죽이고 지들이 독점되면 슬금슬금 가격 올리는 거 역겨워죽겠음 ",-1,"neg"
"167",2021-11-23,"카카오는 사실상   독점기업이니까 앙스타나 밀리마스처럼 테스타를 포함한 데못죽 아이돌 기반의 모바일 리듬겜을 낼 수 있겠지만 내겠냐 싶고",1,"pos"
"168",2021-11-23,"                이정도로 선빵은 못 쳐 플랫폼 기업인데 카카오는 대체재많아서 대인원을 선빵치면 지네 기업타격 장난아닐준비해야해서 해도 겁주기용 공지밖에 못 해",-2,"neg"
